"";"domain";"phylum";"className";"order";"family";"genus";"COLA1";"COLB1";"N2A";"N2B";"N3C1";"N1C"
"133";"Bacteria";"Spirochaetes";"Spirochaetes (class)";"Spirochaetales";"Spirochaetaceae";"Borrelia";0,00326387491692339;0,00298933068820819;0,00296249160262115;0,00460983977609916;0,00206737957765406;0,00282164451887544
"134";"Eukaryota";"Chordata";"Mammalia";"unclassified (derived from Mammalia)";"Bovidae";"Bos";0,0148377730510786;0,0730502555358169;0,0146635853099513;0,0259410174712048;0,0133981509679599;0,0244904007095525
"135";"Eukaryota";"Ascomycota";"Dothideomycetes";"Botryosphaeriales";"Botryosphaeriaceae";"Botryosphaeria";0,00376879812377397;0;0;0;0;0
"136";"Eukaryota";"Ascomycota";"Leotiomycetes";"Helotiales";"Sclerotiniaceae";"Botryotinia";0,00753759624754794;0,00456627805198949;0,00513118597273599;0,00736933830521239;0,00266897555818116;0,00587372145752297
"137";"Viruses";"unclassified (derived from Viruses)";"unclassified (derived from Viruses)";"Caudovirales";"Podoviridae";"Bpp-1-like viruses";0,00266494271024371;0,000862945438766905;0,00755290124531001;0,00406549654380401;0,0011936021556757;0,00115193155112763
"138";"Bacteria";"Actinobacteria";"Actinobacteria (class)";"Actinomycetales";"Dermabacteraceae";"Brachybacterium";0,0234605791230371;0,0273568675918872;0,0332538857646096;0,028541324528656;0,0341795641714113;0,0306292512645623
"139";"Eukaryota";"Streptophyta";"Liliopsida";"Poales";"Poaceae";"Brachypodium";0;0,000862945438766905;0;0,00153661325869972;0;0
"140";"Bacteria";"Spirochaetes";"Spirochaetes (class)";"Spirochaetales";"Brachyspiraceae";"Brachyspira";0,00652774983384677;0,00937398687720735;0,00725659279370181;0,0116011756942247;0,00932233084952765;0,00772739176124444
"141";"Eukaryota";"Chordata";"Mammalia";"Pilosa";"Bradypodidae";"Bradypus";0,00188439906188698;0;0;0;0;0
"142";"Bacteria";"Proteobacteria";"Alphaproteobacteria";"Rhizobiales";"Bradyrhizobiaceae";"Bradyrhizobium";0,0163193745846169;0,0226348466581632;0,0482258693165217;0,0340837308836839;0,0310795299174688;0,0232107776083487
"143";"Eukaryota";"Chordata";"unclassified (derived from Chordata)";"unclassified (derived from Chordata)";"Branchiostomidae";"Branchiostoma";0,00652774983384677;0,0176640525896785;0,00592498320524231;0,00704164657186422;0,00584743247458306;0,00737596083488892
"144";"Eukaryota";"Streptophyta";"unclassified (derived from Streptophyta)";"Brassicales";"Brassicaceae";"Brassica";0,0116162159642777;0,00192960466195618;0,00296249160262115;0,00434619862115092;0,00168800835663434;0,00115193155112763
"145";"Eukaryota";"Ascomycota";"Saccharomycetes";"Saccharomycetales";"unclassified (derived from Saccharomycetales)";"Brettanomyces";0;0,000862945438766905;0,00296249160262115;0;0;0
"146";"Bacteria";"Firmicutes";"Bacilli";"Bacillales";"Paenibacillaceae";"Brevibacillus";0,0176772301153424;0,00727130751312933;0,00863707301188355;0,0114989607000572;0,00653762825350376;0,0048872316675905
"147";"Bacteria";"Actinobacteria";"Actinobacteria (class)";"Actinomycetales";"Brevibacteriaceae";"Brevibacterium";0,0403719030938376;0,0304241814031;0,0444867214993192;0,0404219837750913;0,0660483826953783;0,0395701482459985
"148";"Bacteria";"Proteobacteria";"Alphaproteobacteria";"Caulobacterales";"Caulobacteraceae";"Brevundimonas";0,0158782287278928;0,00925405886534064;0,0288747963989719;0,0193759559450127;0,00860718754958621;0,0121908976466103
"149";"Bacteria";"Proteobacteria";"Alphaproteobacteria";"Rhizobiales";"Brucellaceae";"Brucella";0,0130554996676935;0,0117373269360358;0,0198729978186996;0,0133074611782595;0,0135567144868639;0,00949907091756159
"150";"Eukaryota";"Nematoda";"Chromadorea";"Spirurida";"Onchocercidae";"Brugia";0,00842728879823226;0,00854272400164511;0,00662433260623319;0,0037639184158096;0,0076427828928592;0,00728545482034801
"151";"Eukaryota";"Chlorophyta";"Ulvophyceae";"Bryopsidales";"Bryopsidaceae";"Bryopsis";0;0;0,00209479790142162;0,00153661325869972;0;0
"152";"Eukaryota";"Chordata";"Mammalia";"unclassified (derived from Mammalia)";"Bovidae";"Bubalus";0;0;0;0,00153661325869972;0;0
"153";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Enterobacteriales";"Enterobacteriaceae";"Buchnera";0,00565319718566095;0,00311139402740185;0,00554231429410161;0,0037639184158096;0,00358080646702711;0,00304772441165259
"154";"Bacteria";"Firmicutes";"Erysipelotrichi";"Erysipelotrichales";"Erysipelotrichaceae";"Bulleidia";0,00565319718566095;0,00809514577172007;0,00592498320524231;0,0106459689426076;0,00924560254185855;0,00700692607666744
"155";"Bacteria";"Proteobacteria";"Betaproteobacteria";"Burkholderiales";"Burkholderiaceae";"Burkholderia";0,0328015369579763;0,0465830704812489;0,0846775250990834;0,0688052797040866;0,0626953663881706;0,0359136715211042
"156";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";"Butyrivibrio";0,0123568310035763;0,0199413229093287;0,00837919160568648;0,0354421771795112;0,0195765309113505;0,0118598611981435
"157";"Eukaryota";"Streptophyta";"unclassified (derived from Streptophyta)";"Buxales";"Buxaceae";"Buxus";0,0111482551933215;0,000862945438766905;0,00554231429410161;0,00343597170158004;0,00168800835663434;0,00230386310225525
"158";"Eukaryota";"Nematoda";"Chromadorea";"Rhabditida";"Rhabditidae";"Caenorhabditis";0,00942199530943492;0,0166215030017467;0,00913101235943792;0,00783522099095526;0,0076427828928592;0,00956866211104498
"159";"Eukaryota";"unclassified (derived from Eukaryota)";"unclassified (derived from Eukaryota)";"Bicosoecida";"Cafeteriaceae";"Cafeteria";0;0;0;0;0;0,00115193155112763
"160";"Eukaryota";"Chordata";"Aves";"Anseriformes";"Anatidae";"Cairina";0;0;0;0;0;0,00115193155112763
"161";"Bacteria";"Firmicutes";"Clostridia";"Thermoanaerobacterales";"Thermoanaerobacteraceae";"Caldanaerobacter";0,0169595915569829;0,0107781850756527;0,00811311738587618;0,0185669686485037;0,0110690110271378;0,0086202663946693
"162";"Bacteria";"Firmicutes";"Clostridia";"Thermoanaerobacterales";"Thermoanaerobacterales Family III. Incertae Sedis";"Caldicellulosiruptor";0,0122123016924126;0,0130015839987101;0,00888747480786346;0,0208436363538939;0,0120547908656864;0,0105576270569005
"163";"Bacteria";"Deferribacteres";"Deferribacteres (class)";"Deferribacterales";"Deferribacteraceae";"Calditerrivibrio";0,00326387491692339;0,00192960466195618;0,00209479790142162;0,00406549654380401;0,0011936021556757;0,00230386310225525
"164";"Archaea";"Crenarchaeota";"Thermoprotei";"Thermoproteales";"Thermoproteaceae";"Caldivirga";0;0;0,00209479790142162;0,00153661325869972;0,0011936021556757;0,00115193155112763
"165";"Eukaryota";"Chordata";"Mammalia";"Primates";"Cebidae";"Callithrix";0,00903726042349852;0,0323345552269581;0,00662433260623319;0,011902555121011;0,00818292410960674;0,0127755389206658
"166";"Bacteria";"Proteobacteria";"Epsilonproteobacteria";"Nautiliales";"Nautiliaceae";"Caminibacter";0;0,00122038914309216;0,00209479790142162;0,00217309931057546;0;0
"167";"Bacteria";"Proteobacteria";"Epsilonproteobacteria";"Campylobacterales";"Campylobacteraceae";"Campylobacter";0,0184632646936096;0,0319988732871461;0,0143612108697916;0,0222676416450075;0,020291236646487;0,0267684702809291
"168";"Eukaryota";"Ascomycota";"Lecanoromycetes";"Candelariales";"Candelariaceae";"Candelariella";0;0,000862945438766905;0;0;0;0
"169";"Eukaryota";"Ascomycota";"Saccharomycetes";"Saccharomycetales";"unclassified (derived from Saccharomycetales)";"Candida";0,00753759624754794;0,00786180710231142;0,00662433260623319;0,00768306629349859;0,00800692667454348;0,0483674097324434
"170";"Bacteria";"Proteobacteria";"Betaproteobacteria";"unclassified (derived from Betaproteobacteria)";"unclassified (derived from Betaproteobacteria)";"Candidatus Accumulibacter";0,00942199530943492;0,00706351283918537;0,0138953173012788;0,0116011756942247;0,00584743247458306;0,00598561192018403
"171";"Bacteria";"Bacteroidetes";"unclassified (derived from Bacteroidetes)";"unclassified (derived from Bacteroidetes)";"unclassified (derived from Bacteroidetes)";"Candidatus Amoebophilus";0,00421364439911613;0,00345178175506762;0,00362829639685091;0,00509636962699228;0,00238720431135141;0,00199520397339468
"172";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"unclassified (derived from Bacteroidales)";"Candidatus Azobacteroides";0,00376879812377397;0,00531955294653292;0;0,00595127756050552;0,00266897555818116;0,00257579725374815
"173";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Enterobacteriales";"Enterobacteriaceae";"Candidatus Blochmannia";0;0,00172589087753381;0,00362829639685091;0,00266149223565189;0,00206737957765406;0,00199520397339468
"174";"Bacteria";"unclassified (derived from Bacteria)";"unclassified (derived from Bacteria)";"unclassified (derived from Bacteria)";"unclassified (derived from Bacteria)";"Candidatus Cloacamonas";0;0,00211377600084106;0,00209479790142162;0,0037639184158096;0,00168800835663434;0,00115193155112763
"175";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Peptococcaceae";"Candidatus Desulforudis";0,00421364439911613;0,00440017563143834;0,00362829639685091;0,00687194340316008;0,00477440862270282;0,003642727410174
"176";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Enterobacteriales";"Enterobacteriaceae";"Candidatus Hamiltonella";0,00266494271024371;0,00172589087753381;0,00811311738587618;0,0037639184158096;0,0011936021556757;0,00345579465338288
"177";"Bacteria";"Proteobacteria";"Alphaproteobacteria";"Rhizobiales";"unclassified (derived from Rhizobiales)";"Candidatus Hodgkinia";0;0,0014946653441041;0;0;0;0,00199520397339468
"178";"Archaea";"Korarchaeota";"unclassified (derived from Korarchaeota)";"unclassified (derived from Korarchaeota)";"unclassified (derived from Korarchaeota)";"Candidatus Korarchaeum";0,00266494271024371;0,00122038914309216;0;0,00217309931057546;0,0011936021556757;0,00115193155112763
"179";"Bacteria";"Acidobacteria";"unclassified (derived from Acidobacteria)";"unclassified (derived from Acidobacteria)";"unclassified (derived from Acidobacteria)";"Candidatus Koribacter";0,00624984464357683;0,00639977465742922;0,0106814153763821;0,00947232028907634;0,00706144558225715;0,0051515945074963
"180";"Bacteria";"Proteobacteria";"Alphaproteobacteria";"Rhizobiales";"Rhizobiaceae";"Candidatus Liberibacter";0;0,000862945438766905;0;0;0;0,00115193155112763
"181";"Bacteria";"Proteobacteria";"Alphaproteobacteria";"Rickettsiales";"unclassified (derived from Rickettsiales)";"Candidatus Pelagibacter";0,00461581617340241;0,00366116742927647;0,00628439370426486;0,00406549654380401;0,00238720431135141;0,003642727410174
"182";"Bacteria";"Tenericutes";"Mollicutes";"Acholeplasmatales";"Acholeplasmataceae";"Candidatus Phytoplasma";0,00188439906188698;0,00244077828618432;0,00209479790142162;0,00343597170158004;0,00395873049933569;0,00199520397339468
"183";"Bacteria";"Chlamydiae";"Chlamydiae (class)";"Chlamydiales";"Parachlamydiaceae";"Candidatus Protochlamydia";0,00461581617340241;0,00258883631630071;0,00362829639685091;0,00434619862115092;0,00292371623729153;0,00257579725374815
"184";"Bacteria";"Proteobacteria";"Alphaproteobacteria";"unclassified (derived from Alphaproteobacteria)";"unclassified (derived from Alphaproteobacteria)";"Candidatus Puniceispirillum";0;0,00244077828618432;0,00468411050670265;0,00406549654380401;0,00206737957765406;0,00199520397339468
"185";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Enterobacteriales";"Enterobacteriaceae";"Candidatus Regiella";0,00421364439911613;0,00122038914309216;0,00513118597273599;0,00343597170158004;0,0011936021556757;0,00257579725374815
"186";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Enterobacteriales";"Enterobacteriaceae";"Candidatus Riesia";0;0,000862945438766905;0;0,00153661325869972;0;0
"187";"Bacteria";"Acidobacteria";"Solibacteres";"Solibacterales";"Solibacteraceae";"Candidatus Solibacter";0,00705077566953932;0,00953154390931553;0,0164944551702573;0,0152891088809768;0,0089321006453066;0,00737596083488892
"188";"Bacteria";"Bacteroidetes";"Flavobacteria";"Flavobacteriales";"unclassified (derived from Flavobacteriales)";"Candidatus Sulcia";0;0,00172589087753381;0;0,00343597170158004;0;0,00162907722253017
"189";"Bacteria";"Proteobacteria";"Betaproteobacteria";"Burkholderiales";"Oxalobacteraceae";"Candidatus Zinderia";0;0,00122038914309216;0;0;0;0
"190";"Eukaryota";"Chordata";"Mammalia";"Carnivora";"Canidae";"Canis";0,018074520846997;0,0222030344243992;0,0143612108697916;0,0163344229977594;0,0136091584524679;0,0142486063763424
"191";"Bacteria";"Bacteroidetes";"Flavobacteria";"Flavobacteriales";"Flavobacteriaceae";"Capnocytophaga";0,0205563668752147;0,0435936941184906;0,0211564217502782;0,0314536889498534;0,0295039524604176;0,0400534402375915
"192";"Viruses";"unclassified (derived from Viruses)";"unclassified (derived from Viruses)";"unclassified (derived from Viruses)";"Poxviridae";"Capripoxvirus";0,00188439906188698;0;0;0;0;0
"193";"Eukaryota";"Streptophyta";"unclassified (derived from Streptophyta)";"Brassicales";"Brassicaceae";"Capsella";0,0196737037912036;0,000862945438766905;0,00209479790142162;0,00153661325869972;0;0
"194";"Bacteria";"Firmicutes";"Clostridia";"Thermoanaerobacterales";"Thermoanaerobacteraceae";"Carboxydothermus";0,00923163234680482;0,0113830321298948;0,00755290124531001;0,0130385958634528;0,00835521508972993;0,0082264367269583
"195";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Cardiobacteriales";"Cardiobacteriaceae";"Cardiobacterium";0,00821390508006821;0,016554163752549;0,00936822101340529;0,0114989607000572;0,0132913910915366;0,0178084296145817
"196";"Eukaryota";"Streptophyta";"unclassified (derived from Streptophyta)";"Brassicales";"Caricaceae";"Carica";0,0109878402805546;0,00192960466195618;0,00628439370426486;0,00266149223565189;0,0011936021556757;0,00115193155112763
"197";"Bacteria";"Firmicutes";"Bacilli";"Lactobacillales";"Carnobacteriaceae";"Carnobacterium";0,0172708026812018;0,00695728855005737;0,0100462978106071;0,0093468535535781;0,00653762825350376;0,00552446964559639
"198";"Eukaryota";"Streptophyta";"unclassified (derived from Streptophyta)";"Fagales";"Fagaceae";"Castanea";0,0133247135512186;0,0014946653441041;0,0200925956212143;0,00307322651739944;0,00168800835663434;0,00199520397339468
"199";"Eukaryota";"Chordata";"Aves";"Casuariiformes";"Casuariidae";"Casuarius";0;0;0;0;0;0,00115193155112763
"200";"Bacteria";"Firmicutes";"Erysipelotrichi";"Erysipelotrichales";"Erysipelotrichaceae";"Catenibacterium";0,00565319718566095;0,0129441815815036;0,00468411050670265;0,0125777215963937;0,00675203342653737;0,00854295302671047
"201";"Bacteria";"Actinobacteria";"Actinobacteria (class)";"Actinomycetales";"Catenulisporaceae";"Catenulispora";0,0155391527459497;0,0163048739465545;0,0160904479931488;0,0152891088809768;0,0167530045928674;0,0189631866227429
"202";"Eukaryota";"Streptophyta";"Coniferopsida";"Coniferales";"Pinaceae";"Cathaya";0;0;0;0,00217309931057546;0;0
"203";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";"Catonella";0,0147176271623816;0,015604764320693;0,0142076106153997;0,0193149291605292;0,0190228880807452;0,0225437448601403
"204";"Viruses";"unclassified (derived from Viruses)";"unclassified (derived from Viruses)";"unclassified (derived from Viruses)";"Caulimoviridae";"Caulimovirus";0;0,000862945438766905;0;0,00307322651739944;0;0
"205";"Bacteria";"Proteobacteria";"Alphaproteobacteria";"Caulobacterales";"Caulobacteraceae";"Caulobacter";0,0157660136911915;0,0139145771001147;0,033647436572977;0,021676597543331;0,0205701670749658;0,0144336609653226
"206";"Viruses";"unclassified (derived from Viruses)";"unclassified (derived from Viruses)";"unclassified (derived from Viruses)";"Caulimoviridae";"Cavemovirus";0,00266494271024371;0,00172589087753381;0,00209479790142162;0;0,00206737957765406;0
"207";"Eukaryota";"Streptophyta";"Coniferopsida";"Coniferales";"Pinaceae";"Cedrus";0;0;0,00362829639685091;0,00217309931057546;0;0
"208";"Bacteria";"Actinobacteria";"Actinobacteria (class)";"Actinomycetales";"Cellulomonadaceae";"Cellulomonas";0,0187495339307305;0,0206206044551268;0,0248743468846895;0,0238051102420221;0,0252919762298071;0,0249466994608238
"209";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";"Cellulosilyticum";0,00498565128855637;0,00673981933345435;0,00554231429410161;0,0100762469795508;0,00608620068325683;0,00382052473926244
"210";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Pseudomonadales";"Pseudomonadaceae";"Cellvibrio";0,00842728879823226;0,00845510400336425;0,0209479790142162;0,0141668742522478;0,00492134776281586;0,00575965775563813
"211";"Archaea";"Thaumarchaeota";"unclassified (derived from Thaumarchaeota)";"Cenarchaeales";"Cenarchaeaceae";"Cenarchaeum";0;0,000862945438766905;0;0,00266149223565189;0,00168800835663434;0,00199520397339468
"212";"Eukaryota";"Arthropoda";"Insecta";"Diptera";"Tephritidae";"Ceratitis";0;0;0,00418959580284324;0;0;0
"213";"Eukaryota";"Streptophyta";"unclassified (derived from Streptophyta)";"Ceratophyllales";"Ceratophyllaceae";"Ceratophyllum";0,00421364439911613;0,000862945438766905;0,00296249160262115;0,00266149223565189;0;0,00162907722253017
"214";"Eukaryota";"Chordata";"Mammalia";"Perissodactyla";"Rhinocerotidae";"Ceratotherium";0;0,000862945438766905;0;0;0;0
"215";"Eukaryota";"Ascomycota";"Sordariomycetes";"Sordariales";"Chaetomiaceae";"Chaetomium";0,00595899305624746;0,00448399603231229;0,00418959580284324;0,00813099308760803;0,00315797446826852;0,00431013319733465
"216";"Eukaryota";"Streptophyta";"Coleochaetophyceae";"Coleochaetales";"Chaetosphaeridiaceae";"Chaetosphaeridium";0;0,000862945438766905;0;0,00217309931057546;0;0,00115193155112763
"217";"Eukaryota";"Basidiomycota";"Agaricomycetes";"Agaricales";"Pluteaceae";"Chamaeota";0;0,00286206623493843;0;0,00343597170158004;0,00168800835663434;0,00382052473926244
"218";"Eukaryota";"Streptophyta";"Charophyceae";"Charales";"Characeae";"Chara";0,00188439906188698;0;0;0,00153661325869972;0;0
"219";"Eukaryota";"Chordata";"Actinopterygii";"Stomiiformes";"Stomiidae";"Chauliodus";0;0;0,00209479790142162;0;0;0
"220";"Eukaryota";"Streptophyta";"Polypodiopsida";"Polypodiales";"Pteridaceae";"Cheilanthes";0;0;0;0,00153661325869972;0;0
