"";"RSV";"Domain";"Phylum";"Class";"Order";"Family";"Genus";"Species";"ISSCapoA1";"ISSCapoA2";"ISSCapoA3";"ISSCapoA4";"ISSCapoA5";"ISSCapoA6";"ISSCapoA7";"ISSCapoA8";"ISSCapoA9";"ISSCapoC1";"ISSCapoC2";"ISSCapoC3";"ISSCapoC4";"ISSCapoC5";"ISSCapoC6";"ISSCapoC7";"ISSCapoB1";"ISSCapoB2";"ISSCapoB3";"ISSCapoB4";"ISSCapoB5";"ISSCapoB6";"ISSCapoB7";"ISSCapoB8"
"408";"RSV_0408";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Clostridiales_vadinBB60_group";NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;0;0
"409";"RSV_0409";"Bacteria";"Acidobacteria";"Acidobacteria";"Subgroup_2";NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;0
"410";"RSV_0410";"Bacteria";"Nitrospirae";"Nitrospira";"Nitrospirales";"Nitrospiraceae";"Nitrospira";NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;0
"411";"RSV_0411";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA;0;0;0;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0
"412";"RSV_0412";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";"Dorea";NA;0;0;0;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0
"413";"RSV_0413";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";"Marvinbryantia";NA;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0
"414";"RSV_0414";"Bacteria";"Proteobacteria";"Alphaproteobacteria";"Rhizobiales";"JG34-KF-361";NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0
"415";"RSV_0415";"Bacteria";"Fusobacteria";"Fusobacteriia";"Fusobacteriales";"Fusobacteriaceae";"Fusobacterium";NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;0;0
"416";"RSV_0416";"Bacteria";"Actinobacteria";"Actinobacteria";"Corynebacteriales";"Corynebacteriaceae";"Corynebacterium_1";NA;60;0;0;328;0;0;0;0;0;0;38;0;0;52;0;0;0;0;0;0;0;0;0;0
"417";"RSV_0417";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Ruminococcaceae_NK4A214_group";NA;0;0;0;0;0;0;0;0;0;0;0;0;0;51;0;0;0;0;0;0;534;0;0;0
"418";"RSV_0418";"Bacteria";"Actinobacteria";"Actinobacteria";"Micrococcales";"Micrococcaceae";"Kocuria";NA;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"419";"RSV_0419";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0
"420";"RSV_0420";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";"Lachnoclostridium";NA;0;0;0;0;0;0;0;0;0;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0
"421";"RSV_0421";"Bacteria";"Actinobacteria";"Actinobacteria";"Corynebacteriales";"Dietziaceae";"Dietzia";NA;0;0;0;0;0;0;0;0;0;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0
"422";"RSV_0422";"Bacteria";"Proteobacteria";"Betaproteobacteria";"Burkholderiales";"Alcaligeceae";"Bordetella";NA;0;0;0;0;0;0;0;0;0;0;0;0;17;0;0;0;0;0;0;0;0;0;0;0
"423";"RSV_0423";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Ruminiclostridium_5";NA;0;0;0;0;0;0;0;0;0;0;0;0;17;0;0;0;0;0;0;0;0;0;0;0
"424";"RSV_0424";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Xanthomodales";"Xanthomodaceae";"Pseudoxanthomos";NA;0;0;0;0;0;0;0;0;0;0;0;0;17;0;0;0;0;0;0;0;0;0;0;0
"425";"RSV_0425";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Prevotellaceae";"Prevotella";NA;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0
"426";"RSV_0426";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Christensenellaceae";"Christensenella";NA;0;0;0;0;0;0;0;0;0;0;0;0;0;17;0;0;0;0;0;0;0;0;0;0
"427";"RSV_0427";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Christensenellaceae";"Christensenellaceae_R-7_group";NA;0;0;0;0;0;0;0;0;0;0;0;0;0;17;0;0;0;0;0;0;0;0;0;0
"428";"RSV_0428";"Bacteria";"Actinobacteria";"Actinobacteria";"Micromonosporales";"Micromonosporaceae";"Catenuloplanes";NA;0;0;0;0;0;0;0;0;0;0;0;0;0;17;0;0;0;0;0;0;0;0;0;0
"429";"RSV_0429";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Christensenellaceae";NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;17;0;0;0;0;0;0;0;0;0;0
"430";"RSV_0430";"Bacteria";"Proteobacteria";"Betaproteobacteria";"Burkholderiales";"Comamodaceae";"Curvibacter";NA;0;0;0;0;0;173;84;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"431";"RSV_0431";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";"Blautia";NA;10;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;91;0;70;0;0
"432";"RSV_0432";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Family_XI";"Aerococcus";NA;57;0;0;0;0;0;0;0;0;0;0;0;110;0;0;0;0;0;0;0;0;0;0;0
"433";"RSV_0433";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Cellvibrioles";"Cellvibrioceae";"Simiduia";NA;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"434";"RSV_0434";"Bacteria";"Actinobacteria";"Actinobacteria";"Micromonosporales";"Micromonosporaceae";"Micromonospora";NA;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"435";"RSV_0435";"Bacteria";"Proteobacteria";"Alphaproteobacteria";"Rhodospirillales";"Acetobacteraceae";"Belpia";NA;0;0;0;0;0;0;0;0;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0
"436";"RSV_0436";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Ruminococcaceae_UCG-013";NA;0;0;0;0;0;0;0;0;0;0;0;0;0;180;0;0;0;0;0;0;327;0;0;0
"437";"RSV_0437";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Prevotellaceae";"Prevotella_2";NA;0;0;0;0;0;0;0;0;0;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0
"438";"RSV_0438";"Bacteria";"Proteobacteria";"Alphaproteobacteria";"Rhizobiales";"Methylobacteriaceae";"Microvirga";NA;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;0;0;0;0;0;0;0;0;0
"439";"RSV_0439";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Ruminiclostridium_5";NA;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;0;0;0;0;0;0;0;0;0
"440";"RSV_0440";"Bacteria";"Proteobacteria";"Alphaproteobacteria";"Rhizobiales";"Phyllobacteriaceae";"Mesorhizobium";NA;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;0;0;0;0;0;0;0;0;0
"441";"RSV_0441";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Ruminococcaceae_UCG-009";NA;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;0;0;0;0;0;0;0;0;0
"442";"RSV_0442";"Bacteria";"Proteobacteria";"Alphaproteobacteria";"E6aD10";NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;0;0;0;0;0;0;0;0;0
"443";"RSV_0443";"Bacteria";"Bacteroidetes";"Sphingobacteriia";"Sphingobacteriales";"Sphingobacteriaceae";NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;0;0;0;0;0;0;0;0
"444";"RSV_0444";"Bacteria";"Actinobacteria";"Actinobacteria";"Bifidobacteriales";"Bifidobacteriaceae";"Gardnerella";NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;0;0;0;0;0;0;0;0
"445";"RSV_0445";"Bacteria";"Proteobacteria";"Betaproteobacteria";"Burkholderiales";"Comamodaceae";"Schlegelella";NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;110;211;0;0;0;0;0;0
"446";"RSV_0446";"Bacteria";"Proteobacteria";"Alphaproteobacteria";"Rhizobiales";"Methylobacteriaceae";"Methylobacterium";NA;0;0;0;0;0;0;0;0;0;0;0;0;0;45;18;0;0;0;0;0;0;0;0;0
"447";"RSV_0447";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Pseudomodales";"Pseudomodaceae";"Pseudomos";NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;824;0;0;0;0;0;0
"448";"RSV_0448";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Xanthomodales";"Xanthomodaceae";"Stenotrophomos";NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;813;0;0;0;0;0;0
"449";"RSV_0449";"Bacteria";"Firmicutes";"Erysipelotrichia";"Erysipelotrichales";"Erysipelotrichaceae";"Turicibacter";NA;0;0;0;0;0;0;0;0;0;0;0;0;0;195;0;0;0;0;0;0;0;201;0;0
"450";"RSV_0450";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Ruminiclostridium";NA;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"451";"RSV_0451";"Bacteria";"Firmicutes";"Bacilli";"Bacillales";"Thermoactinomycetaceae";"Laceyella";NA;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"452";"RSV_0452";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Xanthomodales";"Xanthomodaceae";"Xylella";NA;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"453";"RSV_0453";"Bacteria";"Firmicutes";"Bacilli";"Bacillales";"Thermoactinomycetaceae";NA;NA;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"454";"RSV_0454";"Bacteria";"Firmicutes";"Bacilli";"Bacillales";"Paenibacillaceae";"Fontibacillus";NA;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"455";"RSV_0455";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";"Lachnospiraceae_UCG-006";NA;4;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0
"456";"RSV_0456";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Thiotrichales";"Piscirickettsiaceae";"Thiomicrospira";NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0
"457";"RSV_0457";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Rikenellaceae";"Alistipes";NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0
"458";"RSV_0458";"Bacteria";"Actinobacteria";"Actinobacteria";"Corynebacteriales";"Corynebacteriaceae";"Corynebacterium";NA;0;0;0;0;0;0;0;0;0;0;0;87;0;0;56;42;0;0;0;0;0;0;0;0
"459";"RSV_0459";"Bacteria";"Firmicutes";"Negativicutes";"Selenomodales";"Acidaminococcaceae";"Acidaminococcus";NA;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0
"460";"RSV_0460";"Bacteria";"Firmicutes";"Erysipelotrichia";"Erysipelotrichales";"Erysipelotrichaceae";"Bulleidia";NA;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0
"461";"RSV_0461";"Bacteria";"Proteobacteria";"Alphaproteobacteria";"Rhodobacterales";"Rhodobacteraceae";"Paracocccus";NA;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0
"462";"RSV_0462";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Prevotellaceae";"Prevotella";NA;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0
"463";"RSV_0463";"Bacteria";"Proteobacteria";"Betaproteobacteria";"Neisseriales";"Neisseriaceae";NA;NA;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0
"464";"RSV_0464";"Bacteria";"Firmicutes";"Bacilli";"Lactobacillales";"Lactobacillaceae";"Lactobacillus";NA;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0
"465";"RSV_0465";"Bacteria";"Actinobacteria";"Actinobacteria";"Micrococcales";"Brevibacteriaceae";"Brevibacterium";NA;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0
"466";"RSV_0466";"Bacteria";"Proteobacteria";"Epsilonproteobacteria";"Campylobacterales";"Campylobacteraceae";"Campylobacter";NA;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0
"467";"RSV_0467";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Clostridiales_vadinBB60_group";NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0
"468";"RSV_0468";"Bacteria";"Actinobacteria";"Actinobacteria";"Micromonosporales";"Micromonosporaceae";"Virgisporangium";NA;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0
"469";"RSV_0469";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Porphyromodaceae";"Barnesiella";NA;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0
"470";"RSV_0470";"Bacteria";"Proteobacteria";"Betaproteobacteria";"Burkholderiales";"Burkholderiaceae";"Cupriavidus";NA;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0
"471";"RSV_0471";"Bacteria";"Proteobacteria";"Deltaproteobacteria";"Myxococcales";"Sandaraciceae";NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0
"472";"RSV_0472";"Bacteria";"Acidobacteria";"Acidobacteria";"Subgroup_6";NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0
"473";"RSV_0473";"Bacteria";"Actinobacteria";"Actinobacteria";"Corynebacteriales";"Corynebacteriaceae";"Corynebacterium";NA;0;0;0;0;0;0;0;0;0;0;0;35;0;0;33;0;0;0;0;0;0;0;0;0
"474";"RSV_0474";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Pseudomodales";"Pseudomodaceae";"Pseudomos";NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;501;0;0;0
"475";"RSV_0475";"Bacteria";"Firmicutes";"Negativicutes";"Selenomodales";"Veillonellaceae";"Megamos";NA;0;0;0;0;0;0;0;0;0;0;0;0;8;296;0;0;0;0;0;0;0;0;0;0
"476";"RSV_0476";"Bacteria";"Proteobacteria";"Alphaproteobacteria";"Rhizobiales";"Phyllobacteriaceae";"Mesorhizobium";NA;0;0;0;0;0;0;0;0;0;0;0;43;0;0;0;0;0;0;0;0;0;0;0;0
"477";"RSV_0477";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Pasteurellales";"Pasteurellaceae";"Aggregatibacter";NA;0;0;0;0;0;0;0;0;0;0;27;56;0;0;41;0;0;0;0;0;0;0;0;0
"478";"RSV_0478";"Bacteria";"Firmicutes";"Bacilli";"Bacillales";"Thermoactinomycetaceae";"Kroppenstedtia";NA;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"479";"RSV_0479";"Bacteria";"Actinobacteria";"Actinobacteria";"Micrococcales";"Dermacoccaceae";"Kytococcus";NA;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"480";"RSV_0480";"Bacteria";"Acidobacteria";"Acidobacteria";"Subgroup_4";"45597";NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0
"481";"RSV_0481";"Bacteria";"Bacteroidetes";"Flavobacteriia";"Flavobacteriales";"Flavobacteriaceae";"Capnocytophaga";NA;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0
"482";"RSV_0482";"Bacteria";"Actinobacteria";"Actinobacteria";"Actinomycetales";"Actinomycetaceae";"Mobiluncus";NA;0;0;0;0;0;0;0;0;0;0;7;0;7;0;0;0;0;0;0;0;0;0;0;0
"483";"RSV_0483";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Family_XI";"Helcococcus";NA;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0
"484";"RSV_0484";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Peptostreptococcaceae";"Filifactor";NA;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0
"485";"RSV_0485";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Porphyromodaceae";"Parabacteroides";NA;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0
"486";"RSV_0486";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0
"487";"RSV_0487";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";"Blautia";NA;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0
"488";"RSV_0488";"Bacteria";"Proteobacteria";"Alphaproteobacteria";"Rhizobiales";"Bradyrhizobiaceae";"Bosea";NA;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0
"489";"RSV_0489";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Hydrogenoaerobacterium";NA;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0
"490";"RSV_0490";"Bacteria";"Actinobacteria";"Coriobacteriia";"Coriobacteriales";"Coriobacteriaceae";NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0
"491";"RSV_0491";"Bacteria";"Fusobacteria";"Fusobacteriia";"Fusobacteriales";"Leptotrichiaceae";"Leptotrichia";NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0
"492";"RSV_0492";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Pseudomodales";"Pseudomodaceae";"Pseudomos";NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0
"493";"RSV_0493";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Ruminococcaceae_UCG-002";NA;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;32;0;185
"494";"RSV_0494";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Faecalibacterium";NA;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"495";"RSV_0495";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Pseudomodales";"Pseudomodaceae";"Pseudomos";NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;758;0;0;0;0;0;0
"496";"RSV_0496";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";"Lachnoaerobaculum";NA;20;0;0;0;0;0;0;0;0;0;0;0;0;0;57;97;0;0;0;0;0;0;0;0
"497";"RSV_0497";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";"Lachnospiraceae_NK4A136_group";NA;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"498";"RSV_0498";"Bacteria";NA;NA;NA;NA;NA;NA;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"499";"RSV_0499";"Bacteria";"Firmicutes";"Bacilli";"Bacillales";"Paenibacillaceae";"Thermobacillus";NA;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"500";"RSV_0500";"Bacteria";"Acidobacteria";"Holophagae";"Subgroup_7";NA;NA;NA;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"501";"RSV_0501";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Thiotrichales";"Thiotrichaceae";"Thiothrix";NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0
"502";"RSV_0502";"Bacteria";"Actinobacteria";"Actinobacteria";"Corynebacteriales";"Nocardiaceae";"Millisia";NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0
"503";"RSV_0503";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Family_XVII";"Sulfobacillus";NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0
"504";"RSV_0504";"Archaea";NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0
"505";"RSV_0505";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Prevotellaceae";"Alloprevotella";NA;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0
"506";"RSV_0506";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Christensenellaceae";"Christensenellaceae_R-7_group";NA;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0
"507";"RSV_0507";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Peptostreptococcaceae";"Peptoclostridium";NA;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0
"508";"RSV_0508";"Bacteria";"Bacteroidetes";"Flavobacteriia";"Flavobacteriales";"Flavobacteriaceae";"Bergeyella";NA;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0
"509";"RSV_0509";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Ruminococcaceae_NK4A214_group";NA;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0
"510";"RSV_0510";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Family_XI";"Gallicola";NA;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0
"511";"RSV_0511";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Family_XIII";"Family_XIII_AD3011_group";NA;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0
"512";"RSV_0512";"Bacteria";"Actinobacteria";"Actinobacteria";"Micrococcales";"Microbacteriaceae";"Microbacterium";NA;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0
"513";"RSV_0513";"Bacteria";"Cyanobacteria";"Melaibacteria";"Gastraerophilales";NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0
"514";"RSV_0514";"Bacteria";"Chloroflexi";"Aerolineae";"Aerolineales";"Aerolineaceae";NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0
"515";"RSV_0515";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0
"516";"RSV_0516";"Bacteria";"Actinobacteria";"Thermoleophilia";"Solirubrobacterales";"0319-6M6";NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0
"517";"RSV_0517";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Pseudomodales";"Moraxellaceae";"Psychrobacter";NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0
"518";"RSV_0518";"Bacteria";"Firmicutes";"Bacilli";"Lactobacillales";"Leuconostocaceae";"Leuconostoc";NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;67;0;0;0;0;0;0;0;0
"519";"RSV_0519";"Bacteria";"Fusobacteria";"Fusobacteriia";"Fusobacteriales";"Fusobacteriaceae";"Fusobacterium";NA;35;0;0;0;0;0;0;0;0;0;66;173;22;0;55;44;0;0;0;63;0;33;0;0
"520";"RSV_0520";"Bacteria";"Firmicutes";"Bacilli";"Bacillales";"Bacillaceae";"Anoxybacillus";NA;0;401;0;0;97;0;0;0;0;0;0;49;0;0;0;36;0;0;0;0;0;0;0;0
"521";"RSV_0521";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";"Incertae_Sedis";NA;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52;0;0
"522";"RSV_0522";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Enterobacteriales";"Enterobacteriaceae";"Escherichia-Shigella";NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;701;0;0;0;0;0
"523";"RSV_0523";"Bacteria";"Actinobacteria";"Actinobacteria";"Micrococcales";"Promicromonosporaceae";"Promicromonospora";NA;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"524";"RSV_0524";"Bacteria";"Firmicutes";"Erysipelotrichia";"Erysipelotrichales";"Erysipelotrichaceae";"Holdemanella";NA;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"525";"RSV_0525";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Xanthomodales";"Xanthomodaceae";"Lysobacter";NA;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"526";"RSV_0526";"Archaea";"Euryarchaeota";"Thermoplasmata";"Thermoplasmatales";"Thermoplasmataceae";"Thermoplasma";NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0
"527";"RSV_0527";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Rikenellaceae";"Alistipes";NA;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0
